Step,Rg,Re,epsilon,label
63200,2.693612104738549,3.2748823209619,0.6,1
63300,2.66908364322737,3.75754129458488,0.6,1
63400,2.7045232707165807,3.48332132913492,0.6,1
63500,2.7091177049490955,2.7743463808116,0.6,1
63600,2.7241429010253966,1.61402660175417,0.6,1
63700,2.6772747195119586,1.43734596499687,0.6,1
63800,2.608187589067588,1.73440765740949,0.6,1
63900,2.6020585660688647,1.79569952940269,0.6,1
64000,2.6254391267378328,1.83216113711734,0.6,1
64100,2.711461293901224,1.47714421370376,0.6,1
64200,2.7966332830728247,1.1452915514291,0.6,1
64300,2.8556407463722255,2.3949903651519495,0.6,1
64400,2.911434641329249,2.7575493283594295,0.6,1
64500,2.937587736947314,1.84292312997187,0.6,1
64600,2.9737229075895844,3.1876651442029,0.6,1
64700,2.9947372018036913,4.21323911617828,0.6,1
64800,3.0171423625816636,4.06591377186724,0.6,1
64900,3.013550372630384,3.28351798759325,0.6,1
65000,3.030349984420937,2.50356603133514,0.6,1
65100,3.075764316649954,2.22332015948145,0.6,1
65200,3.0655356279488486,2.00654994332098,0.6,1
65300,3.029535500180508,1.5275279973734,0.6,1
65400,2.946145574013751,1.0117243836726,0.6,1
65500,2.856512062885836,1.788059846734,0.6,1
65600,2.805883114932512,1.62310719553179,0.6,1
65700,2.756377385021189,1.08661403011091,0.6,1
65800,2.6903551381377535,1.67742749503259,0.6,1
65900,2.620477447842266,2.10492049113289,0.6,1
66000,2.562579303166727,2.05681967989379,0.6,1
66100,2.5896205047405334,3.08841758755329,0.6,1
66200,2.6904578223551066,3.87545454808432,0.6,1
66300,2.7424892324841723,3.9183263062223905,0.6,1
66400,2.7971100428058056,3.8021290530944896,0.6,1
66500,2.872279841146443,4.85427411937809,0.6,1
66600,2.9122770491162076,5.82226512553375,0.6,1
66700,2.9033646923047165,6.13949447339672,0.6,1
66800,2.9017145880878688,6.69814506150864,0.6,1
66900,2.903497869504577,6.65278196073199,0.6,1
67000,2.927048092259533,5.87562977195179,0.6,1
67100,2.898595339317237,4.96644980779724,0.6,1
67200,2.8495547122925604,4.311791515376809,0.6,1
67300,2.8031620010985576,3.61792950394674,0.6,1
67400,2.737548261326429,3.77717594488856,0.6,1
67500,2.7424018374409247,3.9003134378333297,0.6,1
67600,2.776814696972281,3.0777023078655095,0.6,1
67700,2.7988244000408726,2.8669307194398694,0.6,1
67800,2.77832128967942,3.6898914572664694,0.6,1
67900,2.7036890219114023,4.23809737145196,0.6,1
68000,2.606739247640632,4.0212054290594,0.6,1
68100,2.5829383227545057,3.0104656396928,0.6,1
68200,2.568521885216999,3.26188362873419,0.6,1
68300,2.594399831946268,3.0807741273856295,0.6,1
68400,2.5504037331295626,2.8476440923787094,0.6,1
68500,2.5203578974595815,2.8772366324523695,0.6,1
68600,2.56668600141454,3.67059702994286,0.6,1
68700,2.547342219037509,3.3540812709793095,0.6,1
68800,2.5649261078823495,2.9451196339938894,0.6,1
68900,2.589591091257803,2.63345740660226,0.6,1
69000,2.68704508649546,2.6743034243106294,0.6,1
69100,2.813974454123694,2.72417188218982,0.6,1
69200,2.935757438506624,2.61805124297448,0.6,1
69300,2.943523823553352,3.38292307895777,0.6,1
69400,2.970737847127374,3.6935660079184895,0.6,1
69500,3.0190228655630102,4.06858125876225,0.6,1
69600,3.005399204920743,4.26604684432586,0.6,1
69700,3.019618818862891,4.30838883960223,0.6,1
69800,3.0506834826242843,4.15841410698633,0.6,1
69900,3.0521238734365848,4.00627526096113,0.6,1
70000,3.0910594540781218,3.63223380438824,0.6,1
70100,3.1593221684059016,3.05817989545958,0.6,1
70200,3.1863894971020468,1.86888527990556,0.6,1
70300,3.19796597438487,1.39402034610924,0.6,1
70400,3.1732099567455245,1.2605689367806,0.6,1
70500,3.06711471528375,1.08214257278213,0.6,1
70600,3.044563097194364,1.46867305483891,0.6,1
70700,3.0158033571120195,1.37564635566548,0.6,1
70800,2.9275431486592582,1.62479854416091,0.6,1
70900,2.8262332446579967,1.13029806765165,0.6,1
71000,2.7454613973383903,1.39535195041287,0.6,1
71100,2.681730176279308,1.5558358771872,0.6,1
71200,2.6507410026779192,2.44678482896807,0.6,1
71300,2.592246812751261,3.02337052020368,0.6,1
71400,2.5968492011196678,3.52063000289345,0.6,1
71500,2.582562413681562,3.4063652361026895,0.6,1
71600,2.542958112571409,3.30241157987568,0.6,1
71700,2.444572983166804,3.3585786887167095,0.6,1
71800,2.395012931690712,3.8825522335105296,0.6,1
71900,2.418993569523932,4.133865195631,0.6,1
72000,2.5066830350066223,4.02104314188069,0.6,1
72100,2.584349402641408,3.7905774117387905,0.6,1
72200,2.589221817081525,3.9141181929535698,0.6,1
72300,2.655368069456277,3.46646029779342,0.6,1
72400,2.704751033286553,3.59318514869239,0.6,1
72500,2.739110876604287,3.76641868087276,0.6,1
72600,2.717795213565316,4.10570297975734,0.6,1
72700,2.715791848014629,4.53907509785475,0.6,1
72800,2.7083142684722814,4.86613811642785,0.6,1
72900,2.700556470655689,4.697332466251449,0.6,1
73000,2.7419958525487877,4.76508364897214,0.6,1
73100,2.7857358674290156,5.04720804708348,0.6,1
73200,2.840647443846984,5.31245244883716,0.6,1
73300,2.851010325644978,5.33159781212423,0.6,1
73400,2.8875762089612156,5.82625906780294,0.6,1
73500,2.870247975417897,6.46282089455386,0.6,1
73600,2.9121927745079814,6.72141088545759,0.6,1
73700,2.9580508582980287,6.82728806513482,0.6,1
73800,3.053624085472887,6.67588215396475,0.6,1
73900,3.083629522124596,7.3767503117618896,0.6,1
74000,3.066045295610388,8.433878733496089,0.6,1
74100,3.0562590841940502,8.651210154302259,0.6,1
74200,3.132873836852561,8.83878311280724,0.6,1
74300,3.1561667871869123,9.188395304797908,0.6,1
74400,3.146001583078696,8.96997302363495,0.6,1
74500,3.1480013888275247,8.89687643909978,0.6,1
74600,3.1624983994145963,8.85382403491183,0.6,1
74700,3.140680512460333,8.4093833174091,0.6,1
74800,3.1291576667472887,8.2097952393353,0.6,1
74900,3.0982544106486127,8.06493807280416,0.6,1
75000,3.048115406538675,7.989038348734349,0.6,1
75100,2.9692745875182966,7.886758555351751,0.6,1
75200,2.907110633892179,7.513000789525459,0.6,1
75300,2.8847201242739127,7.80249040639393,0.6,1
75400,2.8430211219836727,7.83889640514304,0.6,1
75500,2.777528760179031,7.872066703227,0.6,1
75600,2.639279419336311,7.85260324691907,0.6,1
75700,2.495991059781127,7.303838158787831,0.6,1
75800,2.3868619352704727,6.57196474191454,0.6,1
75900,2.4268570237876776,5.84867921230018,0.6,1
76000,2.582089240306656,5.95024217219813,0.6,1
76100,2.705967612026816,5.88124579401279,0.6,1
76200,2.8395285152116205,5.887883283781609,0.6,1
76300,2.892517748813756,5.44508516994348,0.6,1
76400,2.9054327302226883,4.65204957684438,0.6,1
76500,2.940264246895789,4.27286711751094,0.6,1
76600,2.975742900780409,4.52058889269041,0.6,1
76700,3.033857135775272,5.20027851662913,0.6,1
76800,3.0849287336152447,5.316009546667569,0.6,1
76900,3.1115808447417903,5.65886881184291,0.6,1
77000,3.145897281563236,6.02403634287629,0.6,1
77100,3.152258594550695,6.04118232555179,0.6,1
77200,3.1607170027853164,6.4211077401933,0.6,1
77300,3.1757424943552177,6.36929816590248,0.6,1
77400,3.155589373676963,7.17640707281059,0.6,1
77500,3.133383906560314,7.76452084519323,0.6,1
77600,3.077873871512548,7.63967203359016,0.6,1
77700,3.0794354597062004,7.66965021236929,0.6,1
77800,3.044198957870491,7.35736891382831,0.6,1
77900,3.068269778913683,8.166856428956532,0.6,1
78000,3.1052507573482866,9.10646360570591,0.6,1
78100,3.1568933386918023,9.19122205462987,0.6,1
78200,3.2090478169485737,9.342471115062722,0.6,1
78300,3.2065909823333927,9.47603275842268,0.6,1
78400,3.2555218416976905,8.99784405997086,0.6,1
78500,3.2939574166315486,8.47643984651709,0.6,1
78600,3.3237284424257414,7.4518161810212,0.6,1
78700,3.3161714615930697,7.279374927643419,0.6,1
78800,3.2844670443689687,7.57583386041072,0.6,1
78900,3.3365088071976454,7.918011996703749,0.6,1
79000,3.3747631225017027,8.15304054500535,0.6,1
79100,3.3525685571381074,8.05035709435499,0.6,1
79200,3.3215460400348413,7.887303403905009,0.6,1
79300,3.294148413827686,7.48955095552963,0.6,1
79400,3.284667716872085,6.79608076170853,0.6,1
79500,3.2485766627539983,6.10349956747286,0.6,1
79600,3.112213313084794,5.47651685926142,0.6,1
79700,3.016848578398833,5.42772641542966,0.6,1
79800,2.9330140112216423,6.054895796641169,0.6,1
79900,2.902632706982116,6.66875489129442,0.6,1
80000,2.8171234837051675,6.94173666719965,0.6,1
80100,2.731496063043419,6.87725169494378,0.6,1
80200,2.6195950928468155,6.78211442580572,0.6,1
80300,2.5531858828374747,6.97762925003412,0.6,1
80400,2.523836053178172,7.18123016817219,0.6,1
80500,2.4756456816141403,7.17614470064232,0.6,1
80600,2.463743378395834,6.94954956854361,0.6,1
80700,2.476521126310303,6.4731835908089,0.6,1
80800,2.451270715399976,6.25225537940216,0.6,1
80900,2.4329598044254968,6.81911306959647,0.6,1
81000,2.4575388444668556,7.1992270463356896,0.6,1
81100,2.494070652632385,7.98580003670527,0.6,1
81200,2.486511860828846,8.58189672388038,0.6,1
81300,2.536933810063384,8.98164070300987,0.6,1
81400,2.584652776691504,9.0558796209747,0.6,1
81500,2.567317831569466,8.6872651728216,0.6,1
81600,2.546442076107027,7.65599870132873,0.6,1
81700,2.4586434347207784,7.07092342653063,0.6,1
81800,2.4424778065278456,6.9916103303413,0.6,1
81900,2.415662581177916,6.70815274715503,0.6,1
82000,2.3830515847333356,6.69356207809906,0.6,1
82100,2.46171742559064,7.15153383773828,0.6,1
82200,2.563319371325083,7.459447504144029,0.6,1
82300,2.682429739145016,7.323451735300179,0.6,1
82400,2.7915668000348046,7.209972629852,0.6,1
82500,2.897527750036267,7.48438517063392,0.6,1
82600,2.9909553612306565,7.49807831397765,0.6,1
82700,3.1152520899363068,7.347200069974609,0.6,1
82800,3.255049365963393,7.41542954812383,0.6,1
82900,3.3830177909513366,7.69097466792096,0.6,1
83000,3.501006957113756,8.024754442818118,0.6,1
83100,3.5961744656413006,8.54833959336843,0.6,1
83200,3.6606002820522616,8.628344736546529,0.6,1
83300,3.708652035741544,8.62763115801856,0.6,1
83400,3.7383246260427385,8.78381516122507,0.6,1
83500,3.7279018303640776,9.03195473977376,0.6,1
83600,3.719896285204231,8.85250217286814,0.6,1
83700,3.6748526967780712,8.94804489583454,0.6,1
83800,3.621705210810616,9.15021559103648,0.6,1
83900,3.5472787444960687,9.536748957974607,0.6,1
84000,3.490805915758816,10.2730513304764,0.6,1
84100,3.4555637230114806,10.4447518079191,0.6,1
84200,3.392812530565683,10.6938114717746,0.6,1
84300,3.2771331905195926,10.3266740367302,0.6,1
84400,3.168778440778323,9.46095152283404,0.6,1
84500,3.043464745568797,9.45171821201984,0.6,1
84600,2.9034896535005488,9.92070503296007,0.6,1
84700,2.7874893362539725,9.64344374174048,0.6,1
84800,2.6638130710326062,9.4614278940838,0.6,1
84900,2.5956105978059334,9.052431894337108,0.6,1
85000,2.5475407227868927,8.8334006549203,0.6,1
85100,2.451156382137796,8.51335664259751,0.6,1
85200,2.4671746666789027,8.15223882940503,0.6,1
85300,2.508656934799729,7.49872689895691,0.6,1
85400,2.4390779423762323,7.552367857458649,0.6,1
85500,2.4057227131990326,7.40098524083729,0.6,1
85600,2.446231330795008,7.661864276372871,0.6,1
85700,2.4275601457935716,7.44118802978524,0.6,1
85800,2.411177487997848,7.0008267145729,0.6,1
85900,2.3816096335819763,7.00378942859375,0.6,1
86000,2.395801572381396,8.06505333146209,0.6,1
86100,2.41963295848734,8.73062804472587,0.6,1
86200,2.4379477896476662,9.14667794642754,0.6,1
86300,2.392891099543226,8.64744513801574,0.6,1
86400,2.418643690566644,7.74511021137575,0.6,1
86500,2.4170653755558305,6.73696133413198,0.6,1
86600,2.3744939629564974,5.58450812480526,0.6,1
86700,2.343827935163542,4.999785944556289,0.6,1
86800,2.4321929732249603,4.61979562302078,0.6,1
86900,2.48517308062106,4.86071438796121,0.6,1
87000,2.4723585277635998,3.6938802109278894,0.6,1
87100,2.3679567880454484,2.95780474051169,0.6,1
87200,2.2539798606382835,2.78865973793214,0.6,1
87300,2.125093942738957,3.18221135206132,0.6,1
87400,2.13561009162038,2.7730438640262896,0.6,1
87500,2.1893141945323413,2.41540618440762,0.6,1
87600,2.2093046369884703,2.67123256659368,0.6,1
87700,2.189308344901433,2.99612975080888,0.6,1
87800,2.200702368272759,3.17241107416157,0.6,1
87900,2.23059199768626,3.68520748328136,0.6,1
88000,2.266952979023257,4.42910171972576,0.6,1
88100,2.235558362335707,5.09664883386615,0.6,1
88200,2.226764148244713,5.67427411188699,0.6,1
88300,2.1936025569151374,5.95408046427664,0.6,1
88400,2.2428488493416774,5.57454486947185,0.6,1
88500,2.2138935641686177,5.44150158836475,0.6,1
88600,2.1793077296028343,4.84890115927253,0.6,1
88700,2.152064211724805,4.39488242350112,0.6,1
88800,2.2305149261375234,4.62107878166827,0.6,1
88900,2.3345661236275,4.88412764526601,0.6,1
89000,2.4495237433060617,4.43025073515112,0.6,1
89100,2.5361576945419135,4.0323240372854094,0.6,1
89200,2.5580649269740525,3.8507199387185,0.6,1
89300,2.601524291160021,3.2243954826824295,0.6,1
89400,2.592453616647102,2.39295720854567,0.6,1
89500,2.5817358087686135,2.2515659969396,0.6,1
89600,2.558738045801091,2.76903449882837,0.6,1
89700,2.4712159887058744,3.4088461728883095,0.6,1
89800,2.412028174501041,3.67562488162366,0.6,1
89900,2.3231373643351945,3.9558220368085295,0.6,1
90000,2.3217442922455684,4.24631727901366,0.6,1
90100,2.4191807751174927,4.98999055398767,0.6,1
90200,2.537141867574563,5.53198054746971,0.6,1
90300,2.589615448913245,5.61512758532771,0.6,1
90400,2.627679258656172,5.27684127783669,0.6,1
90500,2.632172839637209,4.98263871665793,0.6,1
90600,2.624704707661496,5.34398705388975,0.6,1
90700,2.6050517550687258,6.2436209490027,0.6,1
90800,2.578672402845173,6.14097823948012,0.6,1
90900,2.5838946213331377,5.19274514966906,0.6,1
91000,2.5515674567936646,4.98118443421067,0.6,1
91100,2.487272449928029,5.39727965104428,0.6,1
91200,2.4743107064710657,6.15961440974728,0.6,1
91300,2.5271077914050446,6.14169081559342,0.6,1
91400,2.5001516130104955,5.61412431694583,0.6,1
91500,2.4526289626811466,6.19221213346387,0.6,1
91600,2.419850352097104,6.49542374623774,0.6,1
91700,2.414153826035151,5.80429579290957,0.6,1
91800,2.5162104476986484,5.60368550769949,0.6,1
91900,2.605698718525939,5.67523768815622,0.6,1
92000,2.6598075748079815,5.65913437327224,0.6,1
92100,2.671545180222992,5.16710180574187,0.6,1
92200,2.728099065201649,4.92723667295583,0.6,1
92300,2.783551330923854,5.27188614436993,0.6,1
92400,2.782976928569525,6.07000692883974,0.6,1
92500,2.855776283562337,7.20544131996712,0.6,1
92600,2.8940817697900973,7.429034717946659,0.6,1
92700,2.928204296873336,7.261737993482819,0.6,1
92800,2.971128864560781,6.9596432612891,0.6,1
92900,2.924927636383064,6.80074723904173,0.6,1
93000,2.907007997563963,7.252582728462598,0.6,1
93100,2.9496829995032527,7.33582917419495,0.6,1
93200,2.990016350320631,7.929854425069741,0.6,1
93300,3.0081235791666696,8.12503322730868,0.6,1
93400,2.97245666526992,8.270549651380978,0.6,1
93500,2.943272017244524,8.1008831815291,0.6,1
93600,2.8866349875953934,8.02056526771055,0.6,1
93700,2.8388903299714734,8.099788882208012,0.6,1
93800,2.851084111488064,8.18555706587209,0.6,1
93900,2.849300790460243,8.37416188530158,0.6,1
94000,2.8283203349796464,8.09138390701442,0.6,1
94100,2.8403672214287354,7.624641832471341,0.6,1
94200,2.9201532099537975,6.82500395148658,0.6,1
94300,3.0615223833311878,7.03512918979274,0.6,1
94400,3.1533410409130385,7.524814296017009,0.6,1
94500,3.238689579659788,7.85287268550159,0.6,1
94600,3.307735466347324,8.45289486542767,0.6,1
94700,3.389865942153767,8.89147050260546,0.6,1
94800,3.436824173634731,8.6043584435902,0.6,1
94900,3.516832794763929,8.23958389277713,0.6,1
95000,3.6072864076887385,8.47751615801409,0.6,1
95100,3.7136928868543215,7.879212130592929,0.6,1
95200,3.8125624180425706,7.549459319087599,0.6,1
95300,3.9111480050965866,8.08950313709742,0.6,1
95400,4.028031138675946,9.2115493804442,0.6,1
95500,4.166738336403822,10.5116857344433,0.6,1
95600,4.300874798999165,11.3932000768001,0.6,1
95700,4.395793224707581,12.0671115400356,0.6,1
95800,4.455519499755288,12.6782396930512,0.6,1
95900,4.505682118785441,13.016323877734,0.6,1
96000,4.543967804863345,12.5871340644875,0.6,1
96100,4.55511588363184,12.0748245922422,0.6,1
96200,4.550988856532423,12.0857094771011,0.6,1
96300,4.5623987961672645,12.0199736104,0.6,1
96400,4.607166107117391,10.5057584456875,0.6,1
96500,4.636533248431587,10.2090073307077,0.6,1
96600,4.640403898483208,10.7396844775016,0.6,1
96700,4.619537328672761,11.6098882305147,0.6,1
96800,4.60607642590362,10.9025601094029,0.6,1
96900,4.53752143171328,10.29903495874,0.6,1
97000,4.5001890712883235,9.60423082776553,0.6,1
97100,4.485541695619854,9.27483965834612,0.6,1
97200,4.484748462995286,9.368218529545539,0.6,1
97300,4.416773880152768,9.93881065223805,0.6,1
97400,4.320465812834883,10.4564833827604,0.6,1
97500,4.241691584313691,10.5422040451987,0.6,1
97600,4.188322585269926,10.9790035374553,0.6,1
97700,4.202781631993291,11.4663596953171,0.6,1
97800,4.207653868589052,11.891470065718,0.6,1
97900,4.197198576896843,12.0591017998957,0.6,1
98000,4.153529742991206,12.2515553463102,0.6,1
98100,4.1130280661443885,12.5188397308391,0.6,1
98200,4.064480857066572,12.791844912405,0.6,1
98300,4.008025709141604,13.1302609992945,0.6,1
98400,3.943255727828213,13.0945887738831,0.6,1
98500,3.84635554842616,12.7430428990685,0.6,1
98600,3.7226354209633614,12.194361235172,0.6,1
98700,3.5772801538444727,11.8919130577044,0.6,1
98800,3.391678144471336,11.2077069834428,0.6,1
98900,3.223231518649844,11.4112604306572,0.6,1
99000,3.081404300247786,11.2011621309365,0.6,1
99100,2.9610645408295326,10.3731680449889,0.6,1
99200,2.8544328244394745,9.21061950314507,0.6,1
99300,2.710163766430299,8.13813694681904,0.6,1
99400,2.6233947798601727,7.361391034233181,0.6,1
99500,2.566420014948196,6.65375996028324,0.6,1
99600,2.484105997830629,6.07687031269631,0.6,1
99700,2.4622242046691345,6.01249544709399,0.6,1
99800,2.4085038227649007,6.33181947361815,0.6,1
99900,2.4649078535739375,6.40420517849716,0.6,1
100000,2.5191920566483574,6.40529958534217,0.6,1
0,14.400177619744598,48.9036228791268,0.7,1
100,14.39117830085013,48.645700859586,0.7,1
200,14.223959362739803,47.2795412629363,0.7,1
300,13.922387527831264,45.9938752481843,0.7,1
400,13.5126218786254,44.1321944331448,0.7,1
500,13.016453509717293,42.1901906246384,0.7,1
600,12.468312524891468,40.00759736121729,0.7,1
700,11.89023191668912,37.4753978160354,0.7,1
800,11.29245868277778,35.0354913834269,0.7,1
900,10.671266963784358,32.611677809511,0.7,1
1000,10.036003300812576,30.236722568722,0.7,1
1100,9.382421188471504,27.5377684519031,0.7,1
1200,8.718813910856282,24.8068673784982,0.7,1
1300,8.039517854178364,22.4501734386704,0.7,1
1400,7.360240229567324,20.1995370750049,0.7,1
1500,6.684934279765577,18.3388359184334,0.7,1
1600,6.004340601954798,16.1123480031005,0.7,1
1700,5.351611959228979,13.8713507218774,0.7,1
1800,4.718023097799394,11.5552506761852,0.7,1
1900,4.11580149426385,9.27750239758309,0.7,1
2000,3.5682075206216166,6.8716202308018,0.7,1
2100,3.0750579711659056,4.71580441523619,0.7,1
2200,2.678446767021387,3.04037998023422,0.7,1
2300,2.396840329384826,1.48757954882196,0.7,1
2400,2.2579789752159183,1.76229336257247,0.7,1
2500,2.3163650147919324,2.2740241234551895,0.7,1
2600,2.321909784049813,2.53689001424326,0.7,1
2700,2.305641779739489,3.29514288214547,0.7,1
2800,2.265406736332355,4.16050190285195,0.7,1
2900,2.229106846603546,4.17213439301269,0.7,1
3000,2.3419301902510283,4.59819309474294,0.7,1
3100,2.392176664652069,3.6262644906034094,0.7,1
3200,2.4088718923507058,3.6981930281151505,0.7,1
3300,2.3442303053130478,2.72340763635978,0.7,1
3400,2.2486237312757367,2.90082799988584,0.7,1
3500,2.2681592734821647,2.8282565407653295,0.7,1
3600,2.28662711908491,3.1928663248624,0.7,1
3700,2.337475805813152,3.4198958616927895,0.7,1
3800,2.3451271213975384,3.59316118213327,0.7,1
3900,2.32194650130126,3.4931730991631,0.7,1
4000,2.3009216471471734,3.68817975884724,0.7,1
4100,2.345317325193964,5.19293658788218,0.7,1
4200,2.3937338206219656,5.85141894955991,0.7,1
4300,2.4610863716058535,5.783194534135729,0.7,1
4400,2.519020800516622,6.58988101438103,0.7,1
4500,2.6048775519580034,7.04553440440332,0.7,1
4600,2.701285367158026,7.6978655903327295,0.7,1
4700,2.705570294825419,7.877835024487511,0.7,1
4800,2.713773265067773,7.21210907567516,0.7,1
4900,2.709395353596089,7.388888089683131,0.7,1
5000,2.6700651690328585,7.2209642418036895,0.7,1
5100,2.670016314380919,6.569384090213,0.7,1
5200,2.6754284566691906,5.38381232661536,0.7,1
5300,2.664400128780415,4.40627876128677,0.7,1
5400,2.648438129864961,3.25932182511437,0.7,1
5500,2.618138315883804,2.86273241264471,0.7,1
5600,2.6443332615496824,2.59439292470444,0.7,1
5700,2.7290798357561545,3.37744692940133,0.7,1
5800,2.8165252738515956,4.078311434946,0.7,1
5900,2.9060150323396146,4.29983775422343,0.7,1
6000,2.9536683910413024,4.392928075627689,0.7,1
6100,3.0147531986708014,4.34748604739555,0.7,1
6200,3.1011017574225175,4.05508364856325,0.7,1
6300,3.274009421280222,4.21257462192802,0.7,1
6400,3.4200918860133327,4.45629998444539,0.7,1
6500,3.536355885542005,5.20685621383339,0.7,1
6600,3.564248832055543,5.88106843964287,0.7,1
6700,3.5642247643292504,5.91726067317094,0.7,1
6800,3.522234916158623,5.84458263276993,0.7,1
6900,3.4477459284748218,5.56280740564092,0.7,1
7000,3.3585587404089545,4.63943446434884,0.7,1
7100,3.308501862548276,3.75092895268979,0.7,1
7200,3.261713265242421,3.34615028841118,0.7,1
7300,3.249628017901167,3.10839810482502,0.7,1
7400,3.2366452023561094,3.58594191097192,0.7,1
7500,3.233246550262354,3.6237632319464,0.7,1
7600,3.2054977728333816,4.06801410293359,0.7,1
7700,3.260358907856496,4.40192731807878,0.7,1
7800,3.256327023088113,4.79564629100755,0.7,1
7900,3.2661734996004084,5.860397553503,0.7,1
8000,3.2909021996972783,6.26539585814118,0.7,1
8100,3.24996969606302,5.72604186320449,0.7,1
8200,3.1413921634470405,5.00861564782105,0.7,1
8300,3.0194064747915697,5.05881309839067,0.7,1
8400,2.938469397368671,5.13248177227481,0.7,1
8500,2.820868512994904,4.65179360717128,0.7,1
8600,2.803015184242194,3.96676040587289,0.7,1
8700,2.7348979461707765,3.29470441996862,0.7,1
8800,2.7019090133572528,3.39548200305734,0.7,1
8900,2.6472011172475227,3.11984617779106,0.7,1
9000,2.561259190958909,3.7965705126306095,0.7,1
9100,2.437837405718981,4.60725824184374,0.7,1
9200,2.5025837109646423,5.04710601179912,0.7,1
9300,2.5430532448659857,4.647831516477569,0.7,1
9400,2.505509668496285,3.64099892043545,0.7,1
9500,2.482364934775571,3.1471009195227095,0.7,1
9600,2.536061497589672,3.7539072742980695,0.7,1
9700,2.5632793395919173,3.76904504718048,0.7,1
9800,2.565978698437334,3.97118894998793,0.7,1
9900,2.5703537158245378,4.33272700449926,0.7,1
10000,2.6623121575823374,4.676854045302649,0.7,1
10100,2.75626647296786,4.76754858852346,0.7,1
10200,2.788487349287456,4.60453807318131,0.7,1
10300,2.779097725110097,4.09966078181232,0.7,1
10400,2.6936569998198814,2.7916588910397295,0.7,1
10500,2.711591196048564,1.94610726638677,0.7,1
10600,2.719861006540925,1.05253043150127,0.7,1
10700,2.6758174179078886,1.41630910217666,0.7,1
10800,2.537360610806816,1.8082423747410297,0.7,1
10900,2.4064609217731334,2.84611815498206,0.7,1
11000,2.39664812623566,3.17243983061369,0.7,1
11100,2.436220293267613,2.37938092918586,0.7,1
11200,2.382522715326991,2.53296608391642,0.7,1
11300,2.362838153866156,1.87541803563442,0.7,1
11400,2.337844631478746,2.25949983121512,0.7,1
11500,2.2508558051041154,2.5507067653572495,0.7,1
11600,2.2648159138294814,4.1554781357260495,0.7,1
11700,2.3269200236917005,4.303993602631969,0.7,1
11800,2.394516674997756,4.1925803391659,0.7,1
11900,2.452773288167388,4.76946698557704,0.7,1
12000,2.53675845708008,5.183997806984969,0.7,1
12100,2.56329697856738,5.0325416303377,0.7,1
12200,2.55256556368161,4.66604474629391,0.7,1
12300,2.5487608617549258,4.15995804513975,0.7,1
12400,2.5618348731332823,4.43973567482995,0.7,1
12500,2.5544575927250306,3.7954961158511,0.7,1
12600,2.5882688423766367,3.25417986322017,0.7,1
12700,2.679355474077062,3.20443772212312,0.7,1
12800,2.7373431038256055,3.85506681910127,0.7,1
12900,2.712651720352518,4.66907231814485,0.7,1
13000,2.7320000908965527,5.2783982901059,0.7,1
13100,2.7604923014564995,5.43138314226918,0.7,1
13200,2.78469764425383,5.23455433971452,0.7,1
13300,2.869989744776462,4.78803100708812,0.7,1
13400,2.9311026133829743,3.25398584493006,0.7,1
13500,2.9439036659072446,2.5243951138351,0.7,1
13600,2.959400376016628,3.11559844149955,0.7,1
13700,2.965764959624915,3.4300182669267,0.7,1
13800,2.9542039179759176,4.015094552082609,0.7,1
13900,2.9573223640078807,4.27368046300496,0.7,1
14000,2.9269222175006235,4.90874751133509,0.7,1
14100,2.872442305670426,5.43857520461932,0.7,1
14200,2.7790448638973726,4.8305822271634,0.7,1
14300,2.704757424482541,3.8362985283987494,0.7,1
14400,2.7159041728420075,3.1002632475883,0.7,1
14500,2.7721420784608903,3.7850906856039894,0.7,1
14600,2.85911863207474,3.8297236347036896,0.7,1
14700,2.9720829012507,4.25412990653255,0.7,1
14800,3.141971312824332,5.19010665228839,0.7,1
14900,3.269074386661805,6.61281484617118,0.7,1
15000,3.3693741762077334,7.667537231634051,0.7,1
15100,3.3917403380608655,9.24773509355068,0.7,1
15200,3.4095317314528244,10.448662274802,0.7,1
15300,3.39453536390988,11.554522656555,0.7,1
15400,3.3996615379573876,12.1433745935419,0.7,1
15500,3.380433493940238,11.6077249652957,0.7,1
15600,3.3538982532352377,11.3242571412574,0.7,1
15700,3.3167389213467455,10.8524192167785,0.7,1
15800,3.253862866293599,9.77870773749931,0.7,1
15900,3.2188852047895713,8.68391415702707,0.7,1
16000,3.248255245725422,9.022486606389089,0.7,1
16100,3.2077144892956326,8.67200705295578,0.7,1
16200,3.2160468731354355,9.07795134746507,0.7,1
16300,3.2359629485721872,8.83418781165607,0.7,1
16400,3.2587740804145207,8.65143557458781,0.7,1
16500,3.3020164574196955,7.85893437596808,0.7,1
16600,3.384131253900979,8.13479751973613,0.7,1
16700,3.4418707269923363,7.54414398080291,0.7,1
16800,3.461858859778416,6.00757182273195,0.7,1
16900,3.5021857707206263,4.9202800154286095,0.7,1
17000,3.510847437290338,4.30225397314432,0.7,1
17100,3.5064144624070166,4.36456355122454,0.7,1
17200,3.4712197773063687,5.35586744726856,0.7,1
17300,3.454194709784532,6.41266203826623,0.7,1
17400,3.4614840014459296,6.877781356575009,0.7,1
17500,3.4479131698506063,6.600918226209609,0.7,1
17600,3.3821125094679894,5.85992505235597,0.7,1
17700,3.385834177305004,5.14070379513651,0.7,1
17800,3.3752573247290933,5.6079449196852895,0.7,1
